,id,comment,time,corrected_comment,nouns,time_minutes
1507,jk j,히샬 나가즈아,2023-03-02 06:07:28,히샬 나가지 아,['히샬'],105.867
1508,대권 윤,쏘니가 기분 나뿐거죠 페리시치랑 같이뛰니 흥이 안나는거죠,2023-03-02 06:07:28,쏘니가 기분 나뿐 거죠 페리 수치랑 같이 뛰니 흥이 안 나는 거죠,"['기분', '나', '거', '페리', '수치', '흥이', '안', '나', '거']",105.867
1509,kim jin sung,맨유0대1웨스트햄,2023-03-02 06:07:28,맨유 0 대 1웨스트햄,"['맨유', '웨스트햄']",105.867
1510,Mas Bambang,히샬빼고 케인 넣겠죠? ,2023-03-02 06:07:33,히샬빼고 케인 넣겠죠 ,"['히샬빼', '케인']",105.95
1511,설천심,페리시치빼고 케인나와라~,2023-03-02 06:07:37,페리시치빼고 케인 나와라,"['페리', '치', '케인', '나와라']",106.017
1512,파르시활,히살리송이랑 케인을 교체핡려고 하는가 봅니다,2023-03-02 06:07:41,히 살리 송이랑 케인을 교체핡려고 하는가 봅니다,"['송이', '케인', '교체', '핡', '려고']",106.083
1513,안길산,모우라 어시 손흥민 골 공식인데 득점왕 할때처럼,2023-03-02 06:07:49,모우라 어시 손흥민 골 공식인데 득점 왕 할 때처럼,"['모우', '어시', '손흥민', '골', '공식', '득점', '왕', '때']",106.217
1514,서경원,쏘니 화이팅:folded_hands::folded_hands::folded_hands::folded_hands:,2023-03-02 06:08:08,쏘니 파이팅 foldedhandsfoldedhandsfoldedhandsfoldedhands,['파이팅'],106.533
1515,서유미,미쵸님 어서오세요,2023-03-02 06:08:18,미쵸님 어서 오세요,"['미쵸님', '어서']",106.7
1516,황박연,맨유 ㅋㅋㅋ,2023-03-02 06:08:24,맨유 ,['맨유'],106.8
1517,후쿠루,케인을 벌써?,2023-03-02 06:08:24,케인을 벌써,"['케인', '벌써']",106.8
1518,김마야📣,막아,2023-03-02 06:08:26,막아,[],106.833
1519,EmptyRoom,아... 뭐가 빠졌다 했더니 케인이었군.ㅎ,2023-03-02 06:08:27,아 뭐가 빠졌다 했더니 케인이었군,"['뭐', '케인']",106.85
1520,이겼다,히살 두고 손흥민 교체되면 웃기겟네,2023-03-02 06:08:29,히 살 두고 손흥민 교체되면 웃기겠네,"['살', '손흥민', '교체']",106.883
1521,추억의 명곡,심각한 문제은 페리시치 부정은 곧 콘테부정 이라는 점,2023-03-02 06:08:34,심각한 문제는 페리시치 부정은 곧 콩테 부정이라는 점,"['문제', '페리', '치', '부정', '곧', '콩테', '부정', '점']",106.967
1522,양선희,:hand-pink-waving::hand-pink-waving::hand-pink-waving::hand-pink-waving::hand-pink-waving:,2023-03-02 06:08:35,handpinkwavinghandpinkwavinghandpinkwavinghandpinkwavinghandpinkwaving,[],106.983
1523,복한바가지,손화이팅~~,2023-03-02 06:08:46,손 파이팅,"['손', '파이팅']",107.167
1524,안길산,케인 쉬나요,2023-03-02 06:08:49,케인 쉬나요,['케인'],107.217
1525,배병찬,어디서보나요,2023-03-02 06:08:55,어디서 보나요,['보나'],107.317
1526,후쿠루,진짜 엿먹이는거지 흥민이 빼면,2023-03-02 06:08:59,진짜 엿 먹이는 거지 흥민이 빼면,"['진짜', '거지', '흥민']",107.383
1527,양선희,한골 나와야되는데,2023-03-02 06:09:04,한골 나와야 되는데,['골'],107.467
1528,전정희,헤리케인들어오고 페리시치나가라,2023-03-02 06:09:20,허리케인 들어오고 페리 시체나 가라,"['허리케인', '페리', '시체', '가라']",107.733
